

 15:18:03 193
 15:18:08 194
 15:18:13 198
 15:18:18 201
 15:18:23 204
 15:18:28 202
 15:18:33 204
 15:18:38 204
 15:18:43 203
 15:18:48 205
 15:18:53 140
 15:18:58 -150
 15:19:03 -194
 15:19:08 529
 15:19:13 1620
 15:19:19 1620
 15:19:24 1619
 15:19:29 1620
 15:19:34 1619
 15:19:39 1620
 15:19:44 1620
 15:19:49 1620
 15:19:54 1620
 15:19:59 1597
 15:20:04 1418
 15:20:09 1254
 15:20:13 979
 15:20:19 822
 15:20:25 663
 15:20:30 559
 15:20:35 492
 15:20:40 446
 15:20:45 423
 15:20:50 413
 15:20:55 400
 15:21:00 392
 15:21:05 376
 15:21:10 367
 15:21:15 352
 15:21:21 345
 15:21:25 334
 15:21:30 327
 15:21:35 324
 15:21:40 332
 15:21:45 734
 15:21:50 1357
 15:21:56 1620
 15:22:01 1619
 15:22:06 1620
 15:22:11 1619
 15:22:16 1622
 15:22:21 1618
 15:22:26 1620
 15:22:31 1619
 15:22:36 1615
 15:22:41 1620
 15:22:46 1620
 15:22:51 1620
 15:22:56 1617
 15:23:01 1620
 15:23:06 1620
 15:23:11 1620
 15:23:16 1619
 15:23:21 1619
 15:23:26 1619
 15:23:31 1620
 15:23:36 1619
 15:23:41 1620
 15:23:46 1620
 15:23:51 1620
 15:23:56 1620
 15:24:01 1623
 15:24:07 1620
 15:24:11 1620
 15:24:16 1620
 15:24:21 1621
 15:24:26 1620
 15:24:31 1621
 15:24:36 1620
 15:24:41 1619
 15:24:46 1619
 15:24:50 1620
 15:24:57 1620
 15:25:01 1620
 15:25:06 1620
 15:25:11 1620
 15:25:16 1620
 15:25:21 1620
 15:25:26 1619
 15:25:31 1623
 15:25:36 1596
 15:25:41 1553
 15:25:46 1524
 15:25:51 1479
 15:25:56 1453
 15:26:01 1413
