

 15:17:29 29.87
 15:17:34 29.74
 15:17:40 29.60
 15:17:46 29.47
 15:17:53 31.60
 15:17:59 31.57
 15:18:06 31.50
 15:18:12 31.30
 15:18:18 31.10
 15:18:25 30.90
 15:18:30 30.63
 15:18:36 30.42
 15:18:42 30.22
 15:18:48 30.8
 15:18:54 29.98
 15:19:00 29.88
 15:19:05 29.81
 15:19:11 29.75
 15:19:18 31.64
 15:19:25 31.88
 15:19:31 31.44
 15:19:37 31.31
 15:19:43 31.17
 15:19:49 30.97
 15:19:55 30.84
 15:20:02 31.95
 15:20:08 32.15
 15:20:14 32.29
 15:20:20 31.95
 15:20:26 31.31
 15:20:33 31.44
 15:20:40 31.68
 15:20:45 32.15
 15:20:52 32.5
 15:21:00 31.92
 15:21:06 31.41
 15:21:13 31.25
 15:21:21 31.18
 15:21:27 31.99
 15:21:33 31.62
 15:21:39 31.38
 15:21:45 31.48
 15:21:51 31.85
 15:21:57 31.99
 15:22:04 31.31
 15:22:11 31.31
 15:22:18 31.92
 15:22:25 32.39
 15:22:30 32.59
 15:22:37 32.79
 15:22:45 32.79
 15:22:50 32.93
 15:22:56 32.92
 15:23:02 32.99
 15:23:08 33.47
 15:23:14 33.43
 15:23:20 32.93
 15:23:27 31.21
 15:23:33 30.70
 15:23:40 32.28
 15:23:46 32.49
 15:23:52 32.45
 15:23:58 32.38
 15:24:05 33.19
 15:24:12 33.46
 15:24:17 33.33
 15:24:23 33.9
 15:24:30 32.69
 15:24:35 32.45
 15:24:41 32.31
 15:24:47 32.85
 15:24:54 32.92
 15:25:01 32.72
 15:25:07 33.19
 15:25:13 33.32
 15:25:19 33.12
 15:25:25 33.6
 15:25:31 32.72
 15:25:37 33.19
 15:25:43 33.12
 15:25:48 33.43
 15:25:55 33.46
 15:26:00 32.86
