

"3009";"2014-03-01 13:37:28.016949";"Humidity: 32.45"
"3009";"2014-03-01 13:37:28.017096";"Humidity: 32.45"
"3001";"2014-03-01 13:37:28.317649";"LIGHT LOW! received from 193.11"
"3001";"2014-03-01 13:37:28.317792";"LIGHT LOW! received from 193.11"
"3001";"2014-03-01 13:37:28.367772";"PG:LIGHT ON"
"3001";"2014-03-01 13:37:28.367915";"PG:LIGHT ON"
"3009";"2014-03-01 13:37:28.831868";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:37:28.832011";"runicast message sent to 185.11, retransmissions 0"
"3001";"2014-03-01 13:37:29.082448";"LIGHT LOW! received from 193.11"
"3001";"2014-03-01 13:37:29.082596";"LIGHT LOW! received from 193.11"
"3001";"2014-03-01 13:37:29.182689";"PG:LIGHT ON"
"3001";"2014-03-01 13:37:29.182832";"PG:LIGHT ON"
"3009";"2014-03-01 13:37:32.834842";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:37:32.847855";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:37:33.228220";"raw = 6623 Temperature °C: 26.42"
"3009";"2014-03-01 13:37:33.228376";"raw = 6623 Temperature °C: 26.42"
"3009";"2014-03-01 13:37:33.428651";"Humidity: 32.4"
"3009";"2014-03-01 13:37:33.428794";"Humidity: 32.4"
"3009";"2014-03-01 13:37:37.132916";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-03-01 13:37:37.133063";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-03-01 13:37:38.147391";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:38.147565";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:38.440538";"raw = 6622 Temperature °C: 26.42"
"3009";"2014-03-01 13:37:38.440681";"raw = 6622 Temperature °C: 26.42"
"3009";"2014-03-01 13:37:38.641025";"Humidity: 31.84"
"3009";"2014-03-01 13:37:38.641201";"Humidity: 31.84"
"3001";"2014-03-01 13:37:39.282707";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:39.282854";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:39.332830";"PG:FAN OFF"
"3001";"2014-03-01 13:37:39.332974";"PG:FAN OFF"
"3001";"2014-03-01 13:37:39.433072";"PG:HEAT OFF"
"3001";"2014-03-01 13:37:39.433216";"PG:HEAT OFF"
"3009";"2014-03-01 13:37:39.834016";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:37:39.834160";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:37:43.459018";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:37:43.468825";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:37:43.753014";"raw = 6625 Temperature °C: 26.45"
"3009";"2014-03-01 13:37:43.753158";"raw = 6625 Temperature °C: 26.45"
"3009";"2014-03-01 13:37:43.953471";"Humidity: 31.84"
"3009";"2014-03-01 13:37:43.953614";"Humidity: 31.84"
"3001";"2014-03-01 13:37:44.204074";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:44.204246";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:44.304284";"PG:FAN OFF"
"3001";"2014-03-01 13:37:44.304427";"PG:FAN OFF"
"3001";"2014-03-01 13:37:44.354405";"PG:HEAT OFF"
"3001";"2014-03-01 13:37:44.354548";"PG:HEAT OFF"
"3003";"2014-03-01 13:37:44.855547";"Soil Moisture: 39.19"
"3003";"2014-03-01 13:37:44.855691";"Soil Moisture: 39.19"
"3009";"2014-03-01 13:37:45.005777";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:37:45.005916";"runicast message sent to 185.11, retransmissions 0"
"3001";"2014-03-01 13:37:46.082461";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:37:46.082609";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:37:46.182701";"PG:HEAT ON"
"3001";"2014-03-01 13:37:46.182845";"PG:HEAT ON"
"3001";"2014-03-01 13:37:46.483368";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:37:46.483511";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:37:46.533488";"PG:HEAT ON"
"3001";"2014-03-01 13:37:46.533632";"PG:HEAT ON"
"3001";"2014-03-01 13:37:46.784067";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:37:46.784212";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:37:46.884307";"PG:HEAT ON"
"3001";"2014-03-01 13:37:46.884478";"PG:HEAT ON"
"3003";"2014-03-01 13:37:47.285242";"runicast message sent to 185.11, retransmissions 3"
"3003";"2014-03-01 13:37:47.285399";"runicast message sent to 185.11, retransmissions 3"
"3009";"2014-03-01 13:37:48.771417";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:48.784615";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:49.064553";"raw = 6625 Temperature °C: 26.45"
"3009";"2014-03-01 13:37:49.064726";"raw = 6625 Temperature °C: 26.45"
"3009";"2014-03-01 13:37:49.265042";"Humidity: 32.25"
"3009";"2014-03-01 13:37:49.265186";"Humidity: 32.25"
"3001";"2014-03-01 13:37:49.515594";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:49.515676";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:49.615822";"PG:FAN OFF"
"3001";"2014-03-01 13:37:49.615965";"PG:FAN OFF"
"3001";"2014-03-01 13:37:49.665915";"PG:HEAT OFF"
"3001";"2014-03-01 13:37:49.666058";"PG:HEAT OFF"
"3009";"2014-03-01 13:37:49.966623";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:37:49.966768";"runicast message sent to 185.11, retransmissions 0"
"3003";"2014-03-01 13:37:50.167106";"Soil Moisture: 39.51"
"3003";"2014-03-01 13:37:50.167253";"Soil Moisture: 39.51"
"3009";"2014-03-01 13:37:54.083919";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:54.084101";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:54.427012";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:37:54.427158";"raw = 6627 Temperature °C: 26.46"
"3003";"2014-03-01 13:37:54.577213";"Soil Moisture: 40.49"
"3003";"2014-03-01 13:37:54.577358";"Soil Moisture: 40.49"
"3009";"2014-03-01 13:37:54.727422";"Humidity: 32.51"
"3009";"2014-03-01 13:37:54.727568";"Humidity: 32.51"
"3001";"2014-03-01 13:37:55.027789";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:55.027931";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:37:55.077876";"PG:FAN OFF"
"3001";"2014-03-01 13:37:55.078021";"PG:FAN OFF"
"3001";"2014-03-01 13:37:55.127942";"PG:HEAT OFF"
"3001";"2014-03-01 13:37:55.128089";"PG:HEAT OFF"
"3009";"2014-03-01 13:37:55.578555";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:37:55.578701";"runicast message sent to 185.11, retransmissions 0"
