

"3001";"2014-02-28 00:30:54.484206";"Rime started with address 185.11"
"3001";"2014-02-28 00:30:54.484474";"Rime started with address 185.11"
"3008";"2014-02-28 00:30:54.534333";"Rime started with address 192.11"
"3008";"2014-02-28 00:30:54.534419";"Rime started with address 192.11"
"3008";"2014-02-28 00:30:54.684675";"MAC c0:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3008."
"3008";"2014-02-28 00:30:54.684762";"MAC c0:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3008."
"3003";"2014-02-28 00:30:54.734749";"Rime started with address 187.11"
"3003";"2014-02-28 00:30:54.734835";"Rime started with address 187.11"
"3008";"2014-02-28 00:30:54.885037";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3008";"2014-02-28 00:30:54.885123";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3008";"2014-02-28 00:30:54.885195";"Starting 'main'"
"3008";"2014-02-28 00:30:54.885262";"Starting 'main'"
"3003";"2014-02-28 00:30:54.935154";"MAC bb:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3003."
"3003";"2014-02-28 00:30:54.935241";"MAC bb:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3003."
"3003";"2014-02-28 00:30:54.985279";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3003";"2014-02-28 00:30:54.985367";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3003";"2014-02-28 00:30:55.085521";"Starting 'main'"
"3003";"2014-02-28 00:30:55.085611";"Starting 'main'"
"3003";"2014-02-28 00:30:55.085680";"Moisture : 1822"
"3003";"2014-02-28 00:30:55.085747";"Moisture : 1822"
"3008";"2014-02-28 00:30:55.135614";"runicast message timed out when sending to 185.11, retransmissions 4"
"3008";"2014-02-28 00:30:55.135700";"runicast message timed out when sending to 185.11, retransmissions 4"
"3003";"2014-02-28 00:30:55.285960";"runicast message timed out when sending to 185.11, retransmissions 4"
"3003";"2014-02-28 00:30:55.286046";"runicast message timed out when sending to 185.11, retransmissions 4"
"3003";"2014-02-28 00:30:55.286117";"Moisture : 1775"
"3003";"2014-02-28 00:30:55.286182";"Moisture : 1775"
"3008";"2014-02-28 00:30:55.336058";"runicast message timed out when sending to 185.11, retransmissions 4"
"3008";"2014-02-28 00:30:55.336143";"runicast message timed out when sending to 185.11, retransmissions 4"
"3003";"2014-02-28 00:30:55.586556";"runicast message timed out when sending to 185.11, retransmissions 4"
"3003";"2014-02-28 00:30:55.586644";"runicast message timed out when sending to 185.11, retransmissions 4"
"3003";"2014-02-28 00:30:55.586716";"Moisture : 1788"
"3003";"2014-02-28 00:30:55.586782";"Moisture : 1788"
"3009";"2014-02-28 00:30:55.636669";"Rime started with address 193.11"
"3009";"2014-02-28 00:30:55.636757";"Rime started with address 193.11"
"3001";"2014-02-28 00:30:55.686787";"MAC b9:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3001."
"3001";"2014-02-28 00:30:55.686876";"MAC b9:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3001."
"3001";"2014-02-28 00:30:55.787015";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3001";"2014-02-28 00:30:55.787106";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3009";"2014-02-28 00:30:55.837136";"MAC c1:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3009."
"3009";"2014-02-28 00:30:55.837222";"MAC c1:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3009."
"3001";"2014-02-28 00:30:55.887229";"Starting 'main'"
"3001";"2014-02-28 00:30:55.887318";"Starting 'main'"
"3001";"2014-02-28 00:30:55.887386";"PG:START"
"3001";"2014-02-28 00:30:55.887452";"PG:START"
"3001";"2014-02-28 00:30:55.987461";"TEMP LOW! received from 192.11"
"3001";"2014-02-28 00:30:55.987550";"TEMP LOW! received from 192.11"
"3001";"2014-02-28 00:30:55.987620";"TEMP LOW! received from 192.11"
"3001";"2014-02-28 00:30:55.987689";"TEMP LOW! received from 192.11"
"3009";"2014-02-28 00:30:56.037586";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3009";"2014-02-28 00:30:56.037674";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3009";"2014-02-28 00:30:56.037745";"Starting 'main'"
"3009";"2014-02-28 00:30:56.037809";"Starting 'main'"
"3001";"2014-02-28 00:30:56.087710";"TEMP LOW! received from 192.11"
"3001";"2014-02-28 00:30:56.087798";"TEMP LOW! received from 192.11"
"3009";"2014-02-28 00:30:56.137835";"Light_Sensor_ADC : 100"
"3009";"2014-02-28 00:30:56.137919";"Light_Sensor_ADC : 100"
"3009";"2014-02-28 00:30:56.137988";"Humidity_ADC : 898"
"3009";"2014-02-28 00:30:56.138053";"Humidity_ADC : 898"
"3009";"2014-02-28 00:30:56.187931";"Humidity_Value : 32"
"3009";"2014-02-28 00:30:56.188023";"Humidity_Value : 32"
"3009";"2014-02-28 00:30:56.238054";"Temperature_ADC : 6568"
"3009";"2014-02-28 00:30:56.238140";"Temperature_ADC : 6568"
"3009";"2014-02-28 00:30:56.238209";"Temperature °C : 18"
"3009";"2014-02-28 00:30:56.238286";"Temperature °C : 18"
"3009";"2014-02-28 00:30:56.338305";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-02-28 00:30:56.338390";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-02-28 00:30:56.338461";"Light_Sensor_ADC : 99"
"3009";"2014-02-28 00:30:56.338525";"Light_Sensor_ADC : 99"
"3009";"2014-02-28 00:30:56.438490";"Humidity_ADC : 904"
"3009";"2014-02-28 00:30:56.438576";"Humidity_ADC : 904"
"3009";"2014-02-28 00:30:56.438647";"Humidity_Value : 32"
"3009";"2014-02-28 00:30:56.438713";"Humidity_Value : 32"
"3009";"2014-02-28 00:30:56.438779";"Temperature_ADC : 6571"
"3009";"2014-02-28 00:30:56.438845";"Temperature_ADC : 6571"
"3009";"2014-02-28 00:30:56.438910";"Temperature °C : 18"
"3009";"2014-02-28 00:30:56.438977";"Temperature °C : 18"
"3009";"2014-02-28 00:30:56.439044";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-02-28 00:30:56.439117";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-02-28 00:30:56.439185";"Light_Sensor_ADC : 99"
"3009";"2014-02-28 00:30:56.439249";"Light_Sensor_ADC : 99"
"3009";"2014-02-28 00:30:56.439312";"Humidity_ADC : 898"
"3009";"2014-02-28 00:30:56.439374";"Humidity_ADC : 898"
"3009";"2014-02-28 00:30:56.439437";"Humidity_Value : 32"
"3009";"2014-02-28 00:30:56.439498";"Humidity_Value : 32"
"3009";"2014-02-28 00:30:56.439561";"Temperature_ADC : 6570"
"3009";"2014-02-28 00:30:56.439623";"Temperature_ADC : 6570"
"3009";"2014-02-28 00:30:56.439685";"Temperature °C : 18"
"3009";"2014-02-28 00:30:56.439747";"Temperature °C : 18"
"3009";"2014-02-28 00:30:56.439810";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-02-28 00:30:56.439872";"runicast message timed out when sending to 185.11, retransmissions 4"
"3009";"2014-02-28 00:30:56.439935";"Light_Sensor_ADC : 99"
"3009";"2014-02-28 00:30:56.440000";"Light_Sensor_ADC : 99"
"3009";"2014-02-28 00:30:56.440064";"Humidity_ADC : 886"
"3009";"2014-02-28 00:30:56.440125";"Humidity_ADC : 886"
"3009";"2014-02-28 00:30:56.440189";"Humidity_Value : 31"
"3009";"2014-02-28 00:30:56.440252";"Humidity_Value : 31"
