

"3001";"2014-03-01 13:00:56.482722";"Rime started with address 185.11"
"3001";"2014-03-01 13:00:56.483074";"Rime started with address 185.11"
"3008";"2014-03-01 13:00:56.532837";"Rime started with address 192.11"
"3008";"2014-03-01 13:00:56.532981";"Rime started with address 192.11"
"3001";"2014-03-01 13:00:56.582959";"MAC b9:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3001."
"3001";"2014-03-01 13:00:56.583103";"MAC b9:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3001."
"3008";"2014-03-01 13:00:56.733265";"MAC c0:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3008."
"3008";"2014-03-01 13:00:56.733409";"MAC c0:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3008."
"3003";"2014-03-01 13:00:56.783385";"Rime started with address 187.11"
"3003";"2014-03-01 13:00:56.783528";"Rime started with address 187.11"
"3008";"2014-03-01 13:00:56.933711";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3008";"2014-03-01 13:00:56.933855";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3008";"2014-03-01 13:00:56.933997";"Starting 'main'"
"3008";"2014-03-01 13:00:56.934137";"Starting 'main'"
"3008";"2014-03-01 13:00:56.934289";"my_id=3008"
"3008";"2014-03-01 13:00:56.934455";"my_id=3008"
"3003";"2014-03-01 13:00:56.983834";"MAC bb:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3003."
"3003";"2014-03-01 13:00:56.983978";"MAC bb:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3003."
"3003";"2014-03-01 13:00:57.184290";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3003";"2014-03-01 13:00:57.184437";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3003";"2014-03-01 13:00:57.184579";"Starting 'main'"
"3003";"2014-03-01 13:00:57.184719";"Starting 'main'"
"3003";"2014-03-01 13:00:57.184862";"my_id=3003"
"3003";"2014-03-01 13:00:57.185002";"my_id=3003"
"3009";"2014-03-01 13:00:57.234411";"Rime started with address 193.11"
"3009";"2014-03-01 13:00:57.234554";"Rime started with address 193.11"
"3009";"2014-03-01 13:00:57.434838";"MAC c1:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3009."
"3009";"2014-03-01 13:00:57.434983";"MAC c1:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3009."
"3001";"2014-03-01 13:00:57.484957";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3001";"2014-03-01 13:00:57.485100";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3009";"2014-03-01 13:00:57.535084";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3009";"2014-03-01 13:00:57.535228";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3001";"2014-03-01 13:00:57.585217";"Starting 'main'"
"3001";"2014-03-01 13:00:57.585361";"Starting 'main'"
"3001";"2014-03-01 13:00:57.585503";"my_id=3001"
"3001";"2014-03-01 13:00:57.585644";"my_id=3001"
"3009";"2014-03-01 13:00:57.635310";"Starting 'main'"
"3009";"2014-03-01 13:00:57.635453";"Starting 'main'"
"3009";"2014-03-01 13:00:57.635594";"my_id=3009"
"3009";"2014-03-01 13:00:57.635733";"my_id=3009"
"3002";"2014-03-01 13:00:57.885886";"Rime started with address 186.11"
"3002";"2014-03-01 13:00:57.886028";"Rime started with address 186.11"
"3002";"2014-03-01 13:00:58.387033";"MAC ba:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3002."
"3002";"2014-03-01 13:00:58.387187";"MAC ba:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3002."
"3002";"2014-03-01 13:00:58.737858";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3002";"2014-03-01 13:00:58.738003";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3002";"2014-03-01 13:00:58.738147";"Starting 'main'"
"3002";"2014-03-01 13:00:58.738323";"Starting 'main'"
"3002";"2014-03-01 13:00:58.738467";"my_id=3002"
"3002";"2014-03-01 13:00:58.738606";"my_id=3002"
"3007";"2014-03-01 13:01:13.102620";"Rime started with address 191.11"
"3007";"2014-03-01 13:01:13.102836";"Rime started with address 191.11"
"3007";"2014-03-01 13:01:13.653916";"MAC bf:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3007."
"3007";"2014-03-01 13:01:13.654061";"MAC bf:0b:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 3007."
"3007";"2014-03-01 13:01:14.104976";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3007";"2014-03-01 13:01:14.105124";"CSMA ContikiMAC, channel check rate 8 Hz, radio channel 26"
"3007";"2014-03-01 13:01:14.255329";"Starting 'main'"
"3007";"2014-03-01 13:01:14.255483";"Starting 'main'"
"3007";"2014-03-01 13:01:14.305451";"my_id=3007"
"3007";"2014-03-01 13:01:14.305594";"my_id=3007"
"3001";"2014-03-01 13:02:21.535148";"PG:START"
"3001";"2014-03-01 13:02:21.535364";"PG:START"
"3009";"2014-03-01 13:02:28.230539";"Light_Sensor_ADC: 185"
"3009";"2014-03-01 13:02:28.230689";"Light_Sensor_ADC: 185"
"3009";"2014-03-01 13:02:28.624128";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:02:28.624272";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:02:28.774463";"Humidity: 29.51"
"3009";"2014-03-01 13:02:28.774608";"Humidity: 29.51"
"3001";"2014-03-01 13:02:29.075144";"LIGHT LOW! received from 193.11"
"3001";"2014-03-01 13:02:29.075290";"LIGHT LOW! received from 193.11"
"3001";"2014-03-01 13:02:29.125265";"PG:LIGHT ON"
"3001";"2014-03-01 13:02:29.125409";"PG:LIGHT ON"
"3009";"2014-03-01 13:02:29.476083";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:29.476228";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:33.592269";"Light_Sensor_ADC: 166"
"3009";"2014-03-01 13:02:33.597773";"Light_Sensor_ADC: 166"
"3009";"2014-03-01 13:02:33.935516";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:02:33.935659";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:02:34.135949";"Humidity: 29.28"
"3009";"2014-03-01 13:02:34.136095";"Humidity: 29.28"
"3001";"2014-03-01 13:02:34.436654";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:34.436806";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:34.486751";"PG:FAN OFF"
"3001";"2014-03-01 13:02:34.486894";"PG:FAN OFF"
"3001";"2014-03-01 13:02:34.586994";"PG:HEAT OFF"
"3001";"2014-03-01 13:02:34.587137";"PG:HEAT OFF"
"3009";"2014-03-01 13:02:34.987904";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:34.988049";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:38.903494";"Light_Sensor_ADC: 148"
"3009";"2014-03-01 13:02:38.913032";"Light_Sensor_ADC: 148"
"3009";"2014-03-01 13:02:39.247653";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:02:39.247804";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:02:39.447933";"Humidity: 29.28"
"3009";"2014-03-01 13:02:39.448079";"Humidity: 29.28"
"3001";"2014-03-01 13:02:39.698219";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:39.698360";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:39.748339";"PG:FAN OFF"
"3001";"2014-03-01 13:02:39.748485";"PG:FAN OFF"
"3001";"2014-03-01 13:02:39.848619";"PG:HEAT OFF"
"3001";"2014-03-01 13:02:39.848763";"PG:HEAT OFF"
"3009";"2014-03-01 13:02:40.249586";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:40.249734";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:44.216314";"Light_Sensor_ADC: 139"
"3009";"2014-03-01 13:02:44.216465";"Light_Sensor_ADC: 139"
"3009";"2014-03-01 13:02:44.459291";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:02:44.459436";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:02:44.609660";"Humidity: 29.1"
"3009";"2014-03-01 13:02:44.609803";"Humidity: 29.1"
"3001";"2014-03-01 13:02:44.810126";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:44.810282";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:44.910367";"PG:FAN OFF"
"3001";"2014-03-01 13:02:44.910510";"PG:FAN OFF"
"3001";"2014-03-01 13:02:44.910660";"PG:HEAT OFF"
"3001";"2014-03-01 13:02:44.910801";"PG:HEAT OFF"
"3009";"2014-03-01 13:02:45.311309";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:45.311457";"runicast message sent to 185.11, retransmissions 0"
"3003";"2014-03-01 13:02:45.511713";"Soil Moisture: 40.34"
"3003";"2014-03-01 13:02:45.511858";"Soil Moisture: 40.34"
"3001";"2014-03-01 13:02:45.812360";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:02:45.812504";"MOSITURE HIGH! received from 187.11"
"3001";"2014-03-01 13:02:45.912659";"PG:HEAT ON"
"3001";"2014-03-01 13:02:45.912804";"PG:HEAT ON"
"3003";"2014-03-01 13:02:46.313584";"runicast message sent to 185.11, retransmissions 1"
"3003";"2014-03-01 13:02:46.313732";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:02:49.528827";"Light_Sensor_ADC: 163"
"3009";"2014-03-01 13:02:49.534210";"Light_Sensor_ADC: 163"
"3009";"2014-03-01 13:02:49.872049";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:02:49.872194";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:02:50.022412";"Humidity: 29.1"
"3009";"2014-03-01 13:02:50.022559";"Humidity: 29.1"
"3003";"2014-03-01 13:02:50.222841";"Soil Moisture: 40.55"
"3003";"2014-03-01 13:02:50.222984";"Soil Moisture: 40.55"
"3001";"2014-03-01 13:02:50.473464";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:50.473608";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:50.523605";"PG:FAN OFF"
"3001";"2014-03-01 13:02:50.523748";"PG:FAN OFF"
"3001";"2014-03-01 13:02:50.623829";"PG:HEAT OFF"
"3001";"2014-03-01 13:02:50.623972";"PG:HEAT OFF"
"3009";"2014-03-01 13:02:51.024766";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:51.024914";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:54.841361";"Light_Sensor_ADC: 172"
"3009";"2014-03-01 13:02:54.841542";"Light_Sensor_ADC: 172"
"3003";"2014-03-01 13:02:54.991724";"Soil Moisture: 42.3"
"3003";"2014-03-01 13:02:54.991868";"Soil Moisture: 42.3"
"3009";"2014-03-01 13:02:55.292424";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:02:55.292571";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:02:55.492927";"Humidity: 29.24"
"3009";"2014-03-01 13:02:55.493071";"Humidity: 29.24"
"3001";"2014-03-01 13:02:55.743506";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:55.743649";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:02:55.843699";"PG:FAN OFF"
"3001";"2014-03-01 13:02:55.843843";"PG:FAN OFF"
"3001";"2014-03-01 13:02:55.893814";"PG:HEAT OFF"
"3001";"2014-03-01 13:02:55.893956";"PG:HEAT OFF"
"3009";"2014-03-01 13:02:56.294730";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:02:56.294877";"runicast message sent to 185.11, retransmissions 0"
"3003";"2014-03-01 13:02:59.868188";"Soil Moisture: 41.17"
"3003";"2014-03-01 13:02:59.881586";"Soil Moisture: 41.17"
"3009";"2014-03-01 13:03:00.103764";"Light_Sensor_ADC: 185"
"3009";"2014-03-01 13:03:00.103911";"Light_Sensor_ADC: 185"
"3009";"2014-03-01 13:03:00.497075";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:03:00.497220";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:03:00.647418";"Humidity: 30.6"
"3009";"2014-03-01 13:03:00.647562";"Humidity: 30.6"
