

 17:32:28 39.4
 17:32:28 39.4
 17:32:33 39.8
 17:32:33 39.8
 17:32:38 38.98
 17:32:38 38.98
 17:32:44 39.4
 17:32:44 39.4
 17:32:49 38.98
 17:32:49 38.98
 17:32:54 38.91
 17:32:54 38.91
 17:32:59 39.4
 17:32:59 39.4
 17:33:05 38.98
 17:33:05 38.98
 17:33:10 39.11
 17:33:10 39.11
 17:33:15 39.37
 17:33:15 39.37
 17:33:21 39.44
 17:33:21 39.44
 17:33:26 39.80
 17:33:26 39.80
 17:33:31 39.83
 17:33:31 39.83
 17:33:37 39.57
 17:33:37 39.57
 17:33:42 39.4
 17:33:42 39.4
 17:33:47 38.44
 17:33:47 38.44
 17:33:53 38.18
 17:33:53 38.18
 17:33:58 38.14
 17:33:58 38.14
 17:34:03 38.18
 17:34:03 38.18
 17:34:09 38.28
 17:34:09 38.28
 17:34:14 38.65
 17:34:14 38.65
 17:34:19 39.11
 17:34:19 39.11
 17:34:24 39.24
 17:34:24 39.24
 17:34:30 39.31
 17:34:30 39.31
 17:34:35 39.37
 17:34:35 39.37
 17:34:40 39.41
 17:34:40 39.41
 17:34:46 39.17
 17:34:46 39.17
 17:34:51 39.37
 17:34:51 39.37
 17:34:56 39.74
 17:34:56 39.74
 17:35:02 40.0
 17:35:02 40.0
 17:35:07 40.10
 17:35:07 40.10
 17:35:12 39.97
 17:35:12 39.97
 17:35:18 39.40
 17:35:18 39.40
 17:35:23 38.98
 17:35:23 38.98
 17:35:28 38.58
 17:35:28 38.58
 17:35:34 38.1
 17:35:34 38.1
 17:35:39 37.98
 17:35:39 37.98
 17:35:44 38.54
 17:35:44 38.54
 17:35:50 38.71
 17:35:50 38.71
 17:35:55 39.14
 17:35:55 39.14
 17:36:00 39.90
 17:36:00 39.90
 17:36:05 40.63
 17:36:05 40.63
 17:36:11 41.38
 17:36:11 41.38
 17:36:16 41.48
 17:36:16 41.48
 17:36:21 40.82
 17:36:21 40.82
 17:36:27 40.6
 17:36:27 40.6
 17:36:32 39.57
 17:36:32 39.57
 17:36:37 39.24
 17:36:37 39.24
 17:36:43 39.4
 17:36:43 39.4
 17:36:48 39.4
 17:36:48 39.4
 17:36:53 38.91
 17:36:53 38.91
 17:36:59 38.77
 17:36:59 38.77
 17:37:04 38.88
 17:37:04 38.88
 17:37:09 38.71
 17:37:09 38.71
 17:37:15 38.64
 17:37:15 38.64
 17:37:20 38.48
 17:37:20 38.48
 17:37:25 38.24
 17:37:25 38.24
 17:37:30 38.11
 17:37:30 38.11
 17:37:36 38.38
 17:37:36 38.38
 17:37:41 38.84
 17:37:41 38.84
 17:37:46 39.21
 17:37:46 39.21
 17:37:52 39.50
 17:37:52 39.50
 17:37:57 39.70
 17:37:57 39.70
 17:38:02 39.83
 17:38:02 39.83
 17:38:08 39.70
 17:38:08 39.70
 17:38:13 39.34
 17:38:13 39.34
 17:38:18 39.11
 17:38:18 39.11
 17:38:24 38.84
 17:38:24 38.84
 17:38:29 38.61
 17:38:29 38.61
 17:38:34 38.71
 17:38:34 38.71
 17:38:40 38.91
 17:38:40 38.91
 17:38:45 38.91
 17:38:45 38.91
 17:38:50 39.17
 17:38:50 39.17
 17:38:55 39.44
 17:38:55 39.44
 17:39:01 39.77
 17:39:01 39.77
 17:39:06 40.10
 17:39:06 40.10
 17:39:11 40.30
 17:39:11 40.30
 17:39:17 40.6
 17:39:17 40.6
 17:39:22 39.63
 17:39:22 39.63
 17:39:27 39.37
 17:39:27 39.37
 17:39:33 38.94
 17:39:33 38.94
 17:39:38 38.91
 17:39:38 38.91
 17:39:43 39.1
 17:39:43 39.1
 17:39:49 39.24
