

 13:40:04 56.18
 13:40:09 56.59
 13:40:14 56.70
 13:40:19 56.49
 13:40:24 56.59
 13:40:29 56.53
 13:40:34 56.78
 13:40:39 56.39
 13:40:44 56.49
 13:40:49 56.34
 13:40:54 56.34
 13:40:59 56.63
 13:41:04 56.49
 13:41:09 56.32
 13:41:14 56.32
 13:41:19 56.63
 13:41:24 56.53
 13:41:29 56.63
 13:41:34 56.66
 13:41:39 56.70
 13:41:44 57.1
 13:41:49 56.59
 13:41:54 56.68
 13:41:59 56.57
 13:42:04 56.65
 13:42:09 56.30
 13:42:14 56.99
 13:42:19 56.68
 13:42:24 57.13
 13:42:29 56.63
 13:42:34 57.15
 13:42:39 56.61
 13:42:44 56.59
 13:42:49 57.20
 13:42:54 56.68
 13:42:59 57.15
 13:43:04 56.72
 13:43:09 56.86
 13:43:14 56.78
 13:43:19 57.15
 13:43:24 57.3
 13:43:29 56.68
 13:43:34 56.92
 13:43:39 56.97
 13:43:44 57.1
 13:43:49 56.51
 13:43:54 57.5
 13:43:59 57.3
 13:44:04 57.1
 13:44:09 56.90
 13:44:14 56.90
 13:44:19 56.93
 13:44:24 57.7
 13:44:29 57.9
 13:44:34 56.84
 13:44:39 56.99
 13:44:44 56.93
 13:44:49 57.5
 13:44:54 57.3
 13:44:59 57.9
 13:45:04 56.95
 13:45:09 57.15
 13:45:14 57.13
 13:45:19 57.5
 13:45:24 57.9
 13:45:29 56.97
 13:45:34 57.13
 13:45:39 57.13
 13:45:44 56.55
 13:45:49 57.13
 13:45:54 57.1
 13:45:59 56.78
 13:46:04 57.9
 13:46:09 56.45
 13:46:14 56.97
 13:46:19 57.17
 13:46:24 57.7
 13:46:29 56.55
 13:46:34 56.78
 13:46:39 56.84
 13:46:44 56.61
 13:46:49 56.68
 13:46:54 56.55
 13:46:59 57.5
 13:47:04 56.76
 13:47:09 56.97
 13:47:14 56.99
 13:47:19 57.15
 13:47:24 57.1
 13:47:29 56.66
 13:47:34 56.93
 13:47:39 57.9
 13:47:44 56.57
 13:47:49 57.15
 13:47:54 56.16
 13:47:59 56.86
 13:48:04 56.90
 13:48:09 56.82
 13:48:14 56.93
 13:48:19 56.86
 13:48:24 56.76
 13:48:29 57.1
 13:48:34 56.51
 13:48:39 56.65
 13:48:44 56.61
 13:48:49 56.92
 13:48:54 57.7
 13:48:59 56.74
 13:49:04 57.17
 13:49:09 56.93
 13:49:14 56.86
 13:49:19 56.99
 13:49:24 57.15
 13:49:29 57.11
 13:49:34 57.7
 13:49:39 56.70
 13:49:44 56.88
 13:49:49 56.74
 13:49:54 56.84
 13:49:59 56.86
 13:50:04 57.9
 13:50:09 56.90
 13:50:14 56.80
 13:50:19 56.78
 13:50:24 57.17
 13:50:29 57.9
 13:50:34 57.1
 13:50:39 56.36
 13:50:44 56.86
 13:50:49 57.11
 13:50:54 56.80
 13:50:59 56.82
 13:51:04 56.92
 13:51:09 57.5
 13:51:14 56.97
 13:51:19 57.15
 13:51:24 56.55
 13:51:29 56.59
 13:51:34 56.65
 13:51:39 57.13
 13:51:44 56.97
 13:51:49 56.86
 13:51:54 57.7
 13:51:59 57.1
 13:52:04 56.59
 13:52:09 57.13
 13:52:14 57.9
 13:52:19 56.99
 13:52:24 57.5
 13:52:29 56.84
 13:52:34 57.1
 13:52:39 56.63
 13:52:44 57.9
 13:52:49 56.55
 13:52:54 56.61
 13:52:59 56.61
 13:53:04 56.70
 13:53:09 56.76
 13:53:14 56.86
 13:53:19 57.15
 13:53:24 57.1
 13:53:29 56.45
 13:53:34 56.41
 13:53:39 56.70
 13:53:44 57.7
 13:53:49 57.1
 13:53:54 57.9
 13:53:59 56.80
 13:54:04 56.53
 13:54:09 56.61
 13:54:14 56.72
 13:54:19 56.99
 13:54:24 56.65
 13:54:29 56.99
 13:54:34 56.57
 13:54:39 56.80
 13:54:44 56.86
 13:54:49 56.32
 13:54:54 56.61
 13:54:59 56.84
 13:55:04 56.55
 13:55:09 57.5
 13:55:14 57.3
 13:55:19 56.95
 13:55:24 57.7
 13:55:29 56.80
 13:55:34 56.95
 13:55:39 56.97
 13:55:44 56.92
 13:55:49 57.11
 13:55:54 56.47
 13:55:59 57.3
 13:56:04 57.7
 13:56:09 57.3
 13:56:14 56.65
 13:56:19 56.63
 13:56:24 56.59
 13:56:29 56.39
 13:56:34 56.63
 13:56:39 56.59
 13:56:44 56.57
 13:56:49 56.53
 13:56:54 57.13
 13:56:59 56.84
 13:57:04 56.55
 13:57:09 56.65
 13:57:14 56.38
 13:57:19 57.7
 13:57:24 56.99
 13:57:29 56.84
 13:57:34 56.11
 13:57:39 56.59
 13:57:44 56.76
 13:57:49 57.5
 13:57:54 56.74
 13:57:59 57.1
 13:58:04 56.47
 13:58:09 56.84
 13:58:14 57.15
 13:58:19 56.55
 13:58:24 56.28
 13:58:29 57.9
 13:58:34 56.36
 13:58:39 56.26
 13:58:44 56.34
 13:58:49 56.49
 13:58:54 57.17
 13:58:59 56.68
 13:59:04 56.76
 13:59:09 56.63
 13:59:14 56.51
 13:59:19 56.61
 13:59:24 56.55
 13:59:29 56.49
 13:59:34 56.36
 13:59:39 56.38
 13:59:44 56.76
 13:59:49 56.63
 13:59:54 56.53
 13:59:59 56.28
 14:00:04 56.59
 14:00:09 56.47
 14:00:14 56.59
 14:00:19 56.26
 14:00:24 56.24
 14:00:29 56.55
 14:00:34 57.1
 14:00:39 56.55
 14:00:44 56.28
 14:00:49 56.59
 14:00:54 56.45
 14:00:59 56.24
